block,chemsys,metal_1,metal_2,ligand,source,delta_E,dip_x,dip_y,baseline_y,left_anchor,right_anchor,n_points,dip_method,material_id,formula,crystal_system,space_group_symbol,space_group_number,energy_above_hull,formation_energy,predicted_stable,band_gap,is_metal,density,n_sites,cell_volume,volume_per_atom,sphere_volume_sum,packing_fraction,packing_percent,pair
d-block,Fe-Zr-S,Fe,Zr,S,Zr6FeS2_1207526_POSCAR,-0.526448091126119,5.0141226635,-0.7703804259351,-0.243932334808981,4.149618756,8.4721382935,35,local_max_drop,mp-1207526,Zr6FeS2,,,,,,,,,,36,689.6144931129033,19.15595814202509,616.1118598960651,0.8934148949146223,89.34148949146223,Fe-Zr
d-block,Mn-Hf-O,Mn,Hf,O,HfMnO3_754657_POSCAR,-0.0395516863150679,7.034326,-0.15333788199659,-0.113786195681522,6.222673,7.575428,35,local_max_drop,mp-754657,HfMnO3,,,,,,,,,,20,239.86518852023724,11.993259426011862,149.24629340364424,0.6222090596987668,62.22090596987668,Hf-Mn
d-block,Mo-Hf-O,Mo,Hf,O,Hf9Mo4O3_1212453_POSCAR,-0.4300564492163088,12.5209216655,-0.65408759002173,-0.2240311408054212,9.9303861485,21.1560400555,35,local_max_drop,mp-1212453,Hf9Mo4O3,,,,,,,,,,32,545.366895466164,17.042715483317625,533.7014589882307,0.9786099292514592,97.86099292514592,Hf-Mo
d-block,Mo-Hf-S,Mo,Hf,S,Hf8Mo5S_1224623_POSCAR,-0.4154520314460397,12.211084404,-0.6498060677186,-0.2343540362725602,9.684653148,20.632521924,35,local_max_drop,mp-1224623,Hf8Mo5S,,,,,,,,,,28,546.3286646774594,19.51173802419498,521.8725332670042,0.9552354965213228,95.52354965213227,Hf-Mo
d-block,Ni-Hf-O,Ni,Hf,O,HfNiO3_1178219_POSCAR,-0.043046515890706,6.9398589,-0.15620853671407,-0.113162020823364,6.4060236,7.4736942,35,local_max_drop,mp-1178219,HfNiO3,,,,,,,,,,20,216.25322779441063,10.812661389720532,136.19410690133404,0.629789937890833,62.9789937890833,Hf-Ni
d-block,Hf-Re-O,Hf,Re,O,Hf9Re4O3_1212448_POSCAR,-0.3573132958079261,12.1934616695,-0.56378969790222,-0.2064764020942938,10.5116048875,20.6027455794,35,local_max_drop,mp-1212448,Hf9Re4O3,,,,,,,,,,32,520.0203474441802,16.25063585763063,526.6873130351552,1.0128205860092632,101.28205860092632,Hf-Re
d-block,Hf-Re-S,Hf,Re,S,Hf9Re4S_1192774_POSCAR,-0.3443619697908929,12.4110517,-0.54743463511739,-0.2030726653264971,9.8432479,20.9703977,35,local_max_drop,mp-1192774,Hf9Re4S,,,,,,,,,,28,543.1420396687929,19.39792998817117,529.159846984495,0.974256839531655,97.4256839531655,Hf-Re
d-block,Sc-Hf-O,Sc,Hf,O,Hf3Sc4O12_766090_POSCAR,-0.1518623240633223,8.7915735183,-0.26561564250018,-0.1137533184368576,7.5789426882,14.8547276689,35,local_max_drop,mp-766090,Hf3Sc4O12,,,,,,,,,,38,439.8236967257542,11.57430780857248,328.23424552075284,0.7462859504030285,74.62859504030284,Hf-Sc
d-block,Ti-Hf-O,Ti,Hf,O,HfTiO4_753197_POSCAR,-0.0664943000051836,6.916693892,-0.13901961603191,-0.0725253160267263,5.9626671482,11.6868276105,35,local_max_drop,mp-753197,HfTiO4,,,,,,,,,,24,275.9192354984873,11.496634812436971,177.69449558977263,0.6440090893581315,64.40090893581315,Hf-Ti
d-block,Hf-W-O,Hf,W,O,Hf9W4O3_1212452_POSCAR,-0.337457877800983,12.5698171735,-0.5407371240249,-0.203279246223917,10.402607316,21.2386566035,35,local_max_drop,mp-1212452,Hf9W4O3,,,,,,,,,,32,553.3564553667885,17.29238923021214,553.7829883744799,1.0007708105752715,100.07708105752717,Hf-W
d-block,Hf-W-S,Hf,W,S,Hf9W4S_1193767_POSCAR,-0.3212614097832338,12.615791874,-0.52007269749974,-0.1988112877165062,10.440655344,21.316337994,35,local_max_drop,mp-1193767,Hf9W4S,,,,,,,,,,28,563.1440477398529,20.11228741928046,556.2555223238197,0.9877677382124878,98.77677382124878,Hf-W
d-block,Nb-Ir-S,Nb,Ir,S,Nb9IrS20_1173506_POSCAR,-0.0880957604013328,9.7751312408,-0.21315471319208,-0.1250589527907471,8.4268372765,16.516601062,35,local_max_drop,mp-1173506,Nb9IrS20,,,,,,,,,,30,644.3213289185404,21.47737763061801,275.0117410725199,0.4268238978431968,42.68238978431968,Ir-Nb
d-block,Mn-Nb-O,Mn,Nb,O,Mn4Nb2O9_31901_POSCAR,-0.0859911508599634,5.7346333221,-0.27991503865854,-0.1939238877985765,5.5052479892,11.2398813112,35,local_max_drop,mp-31901,Mn4Nb2O9,,,,,,,,,,30,348.8992462499307,11.62997487499769,185.57872028902565,0.5318977392002964,53.18977392002964,Mn-Nb
d-block,Mn-Nb-S,Mn,Nb,S,Mn_NbS2_3_10199_POSCAR,-0.0746660644097606,8.4717913295,-0.1767561088657,-0.1020900444559393,7.3032683875,14.3144060395,35,local_max_drop,mp-10199,Mn(NbS2)3,,,,,,,,,,20,371.4609332042216,18.57304666021108,191.54668237813425,0.5156576782539493,51.56576782539493,Mn-Nb
d-block,Mn-Ni-O,Mn,Ni,O,Mn2NiO4_622693_POSCAR,-0.0586145804506959,6.7043312249,-0.12297907622931,-0.064364495778614,5.9307545451,12.6350857701,35,local_max_drop,mp-622693,Mn2NiO4,,,,,,,,,,14,157.83520078666808,11.273942913333434,70.60495754449633,0.4473334034017343,44.73334034017344,Mn-Ni
d-block,Mn-Re-O,Mn,Re,O,Mn3ReO6_1105243_POSCAR,-0.095633606204272,6.6985165485,-0.18517642887243,-0.089542822668158,5.0908725769,13.1290924351,35,local_max_drop,mp-1105243,Mn3ReO6,,,,,,,,,,20,228.8448190796388,11.44224095398194,110.7916913592316,0.4841345843214204,48.41345843214204,Mn-Re
d-block,Mn-Rh-O,Mn,Rh,O,Mn_RhO2_2_554354_POSCAR,-0.0627381822714853,6.8602349461,-0.14797864117024,-0.0852404588987546,6.0686693754,12.9289043215,35,local_max_drop,mp-554354,Mn(RhO2)2,,,,,,,,,,14,159.98903622608668,11.427788301863334,80.10792346322827,0.5007088320103678,50.07088320103678,Mn-Rh
d-block,Sc-Mn-O,Sc,Mn,O,Sc2Mn2O7_17619_POSCAR,-0.1016090013573933,8.2221578982,-0.17995430166908,-0.0783453003116866,7.9285094018,14.3887763218,35,local_max_drop,mp-17619,Sc2Mn2O7,,,,,,,,,,22,220.529686713244,10.024076668783817,144.17572935042867,0.6537701635512737,65.37701635512737,Mn-Sc
d-block,Sc-Mn-S,Sc,Mn,S,Sc10Mn17S32_685820_POSCAR,-0.168303353611398,10.1948840167,-0.42968238202513,-0.2613790284137319,8.7384720143,17.8410470292,35,local_max_drop,mp-685820,Sc10Mn17S32,,,,,,,,,,59,1133.6327257957182,19.2141139965376,552.206214644062,0.4871120973121678,48.71120973121678,Mn-Sc
d-block,Mn-Ta-O,Mn,Ta,O,Ta2Mn4O9_17993_POSCAR,-0.0869445304262842,6.6176195,-0.22932999231321,-0.1423854618869257,6.08820994,12.97053422,35,local_max_drop,mp-17993,Ta2Mn4O9,,,,,,,,,,30,348.18073982128254,11.606024660709418,193.99074930924252,0.557155313670756,55.7155313670756,Mn-Ta
d-block,Mn-Tc-O,Mn,Tc,O,Mn2TcO4_34263_POSCAR,-0.0819297982643207,6.7952084734,-0.17167903448387,-0.0897492362195492,4.8925501008,13.3186086078,35,local_max_drop,mp-34263,Mn2TcO4,,,,,,,,,,14,174.23762924545,12.44554494610357,81.24363852903242,0.4662806701449308,46.62806701449309,Mn-Tc
d-block,Ti-Mn-O,Ti,Mn,O,TiMn3O8_755307_POSCAR,-0.0658669586486653,8.390552339,-0.1284896118228,-0.0626226531741346,7.522564166,14.177140159,35,local_max_drop,mp-755307,TiMn3O8,,,,,,,,,,24,262.0291772027449,10.917882383447704,121.0797035829838,0.4620848138957383,46.20848138957384,Mn-Ti
d-block,Mn-W-O,Mn,W,O,Mn3WO6_19158_POSCAR,-0.0706536730513467,7.7198505067,-0.16460227738164,-0.0939486043302932,7.1022624661,15.1309069931,35,local_max_drop,mp-19158,Mn3WO6,,,,,,,,,,20,234.69614316221765,11.734807158110884,117.56561019406274,0.5009268947074412,50.09268947074412,Mn-W
d-block,Mn-Y-O,Mn,Y,O,YMn2O4_1385591_POSCAR,-0.0640226300470144,7.2042144219,-0.12810164274805,-0.0640790127010355,6.3729589117,13.5771733337,35,local_max_drop,mp-1385591,YMn2O4,,,,,,,,,,14,185.09749624183797,13.221249731559851,112.09388570293476,0.6055937437234657,60.559374372346575,Mn-Y
d-block,Mn-Y-S,Mn,Y,S,Y6Mn11S20_1100884_POSCAR,-0.1059990158988083,4.2821193158,-0.30482111627784,-0.1988221003790315,3.7880286255,8.0701479412,35,local_max_drop,mp-1100884,Y6Mn11S20,,,,,,,,,,37,766.9420196757402,20.728162693938923,393.1108774749662,0.5125692260820078,51.25692260820078,Mn-Y
d-block,Mn-Zn-O,Mn,Zn,O,Mn2ZnO4_1388705_POSCAR,-0.0599287726618236,6.8432827892,-0.11927392527942,-0.0593451526175963,6.3168764208,12.8969560258,35,local_max_drop,mp-1388705,Mn2ZnO4,,,,,,,,,,14,158.80219868351736,11.343014191679812,69.84447430523696,0.4398205748047137,43.98205748047137,Mn-Zn
d-block,Mn-Zr-O,Mn,Zr,O,Zr4MnO9_763464_POSCAR,-0.1760414275559718,9.0916127942,-0.40895068404808,-0.2329092564921081,8.7781089048,15.3616905834,35,local_max_drop,mp-763464,Zr4MnO9,,,,,,,,,,56,689.7394353036311,12.316775630421985,447.54011373813535,0.6488538871800524,64.88538871800525,Mn-Zr
d-block,Ni-Nb-O,Ni,Nb,O,Nb2Ni4O9_646749_POSCAR,-0.14002392482738,6.40316625,-0.53524764735495,-0.39522372252757,5.89091295,7.42767285,35,local_max_drop,mp-646749,Nb2Ni4O9,,,,,,,,,,60,654.1531756640027,10.902552927733378,318.9486945688099,0.4875749387672984,48.75749387672984,Nb-Ni
d-block,Ni-Nb-S,Ni,Nb,S,Nb3NiS6_1173526_POSCAR,-0.0832675450008933,8.4383122795,-0.19313552992692,-0.1098679849260266,7.2744071375,14.2578379895,35,local_max_drop,mp-1173526,Nb3NiS6,,,,,,,,,,20,351.23046346243416,17.561523173121707,185.0205891269791,0.5267783076190029,52.67783076190029,Nb-Ni
d-block,Nb-Pt-O,Nb,Pt,O,Nb5Pt3O_17525_POSCAR,-0.1823870029823268,12.09073821,-0.34840545306623,-0.1660184500839031,9.672590568,19.748205743,35,local_max_drop,mp-17525,Nb5Pt3O,,,,,,,,,,18,285.74530943729764,15.8747394131832,250.3940157882704,0.876283905696851,87.6283905696851,Nb-Pt
d-block,Nb-Re-O,Nb,Re,O,Nb4ReO4_795582_POSCAR,-0.1528978350759064,7.3177342969,-0.26788851609206,-0.1149906810161534,6.3083916352,12.364447605,35,local_max_drop,mp-795582,Nb4ReO4,,,,,,,,,,18,235.54473611462603,13.08581867303478,186.28983444693145,0.7908893975719115,79.08893975719114,Nb-Re
d-block,Sc-Nb-O,Sc,Nb,O,Sc3NbO7_1173397_POSCAR,-0.0827903570855752,7.5515855,-0.15433322172669,-0.0715428646411148,7.0307865,12.7595755,35,local_max_drop,mp-1173397,Sc3NbO7,,,,,,,,,,22,263.60228272641154,11.981921942109617,177.2898417008294,0.672565654087433,67.2565654087433,Nb-Sc
d-block,Ti-Nb-O,Ti,Nb,O,TiNb2O7_1216971_POSCAR,-0.0561233839544401,13.5850471501,-0.12426015824648,-0.0681367742920398,12.6793773401,22.1889103452,35,local_max_drop,mp-1216971,TiNb2O7,,,,,,,,,,30,409.720416190496,13.657347206349868,187.6204371658034,0.457923085479272,45.7923085479272,Nb-Ti
d-block,Ti-Nb-S,Ti,Nb,S,Ti_NbS2_3_1188929_POSCAR,-0.0857478063619168,8.4285657709,-0.18622882265766,-0.1004810162957431,7.2660049749,14.2413697509,35,local_max_drop,mp-1188929,Ti(NbS2)3,,,,,,,,,,20,366.8739876550927,18.34369938275464,203.3622626137679,0.5543109336085005,55.43109336085005,Nb-Ti
d-block,Ni-Rh-O,Ni,Rh,O,Ni_RhO2_2_19307_POSCAR,-0.0616522952404295,6.8862304982,-0.14408050026049,-0.0824282050200604,6.0916654407,12.9778959389,35,local_max_drop,mp-19307,Ni(RhO2)2,,,,,,,,,,14,159.7077051026974,11.407693221621242,73.58183021207311,0.4607281168103789,46.0728116810379,Ni-Rh
d-block,Ni-Ta-S,Ni,Ta,S,Ta2Ni3S8_562537_POSCAR,-0.0645151223647807,4.8260486735,-0.16698261899272,-0.1024674966279392,4.326802259,8.1543581035,35,local_max_drop,mp-562537,Ta2Ni3S8,,,,,,,,,,26,487.2137452954304,18.7389902036704,207.82156488997936,0.4265511121078146,42.65511121078146,Ni-Ta
d-block,Ti-Ni-O,Ti,Ni,O,TiNiO3_690546_POSCAR,-0.080947919807489,7.2684663272,-0.22399374749633,-0.1430458276888409,7.0178295573,12.2812017252,35,local_max_drop,mp-690546,TiNiO3,,,,,,,,,,30,300.53728884313404,10.017909628104468,172.53908340216887,0.5741020825280219,57.410208252802185,Ni-Ti
d-block,Ti-Ni-S,Ti,Ni,S,Ti3NiS6_13994_POSCAR,-0.0624949924181406,8.254756006,-0.15679272675445,-0.0942977343363093,7.9599432915,14.4458230105,35,local_max_drop,mp-13994,Ti3NiS6,,,,,,,,,,20,342.8156329713109,17.140781648565543,177.10518307344168,0.5166193313251354,51.66193313251354,Ni-Ti
d-block,Ni-Y-O,Ni,Y,O,Y_NiO2_2_1396217_POSCAR,-0.0835498274442032,7.0140129889,-0.14630451974048,-0.0627546922962767,6.2625115972,12.2745227305,35,local_max_drop,mp-1396217,Y(NiO2)2,,,,,,,,,,14,151.27233139585775,10.805166528275551,99.04169920062448,0.6547244845552537,65.47244845552537,Ni-Y
d-block,Ni-Zn-O,Ni,Zn,O,Zn_NiO2_2_1041962_POSCAR,-0.0580499405342148,6.6844901065,-0.12211663155206,-0.0640666910178451,6.1702985598,12.5976928929,35,local_max_drop,mp-1041962,Zn(NiO2)2,,,,,,,,,,14,146.00891907073793,10.42920850505271,56.79228780292662,0.3889645109653341,38.89645109653341,Ni-Zn
d-block,Ni-Zr-O,Ni,Zr,O,ZrNi4O_1206021_POSCAR,-0.0758376278289203,5.7012045264,-0.11743781921812,-0.0416001913891996,5.0903611843,9.9771079211,35,local_max_drop,mp-1206021,ZrNi4O,,,,,,,,,,6,73.52056972898372,12.253428288163953,55.599349674134906,0.7562420949550422,75.62420949550422,Ni-Zr
d-block,Rh-Pd-S,Rh,Pd,S,Pd2_RhS_15_1202732_POSCAR,-0.2462083250272021,13.593717783,-0.7081355142747,-0.4619271892474978,12.083304696,24.670080421,35,local_max_drop,mp-1202732,Pd2(RhS)15,,,,,,,,,,64,1020.97108506066,15.952673204072813,550.2808079049006,0.5389778574113157,53.89778574113157,Pd-Rh
d-block,Pd-Ta-S,Pd,Ta,S,Ta20Pd9S50_1217846_POSCAR,-0.1334791436342681,14.7633281567,-0.50940864615345,-0.3759295025191819,12.7270070317,24.944933782,35,local_max_drop,mp-1217846,Ta20Pd9S50,,,,,,,,,,79,1537.7060491933437,19.46463353409296,755.2883896119965,0.4911786553796864,49.11786553796865,Pd-Ta
d-block,Ti-Pd-O,Ti,Pd,O,Ti3PdO_760414_POSCAR,-0.2176919121650476,7.947205009,-0.32155569803429,-0.1038637858692423,7.095718758,13.9076087658,35,local_max_drop,mp-760414,Ti3PdO,,,,,,,,,,10,137.32421651927154,13.732421651927154,127.85121805223734,0.9310172764342348,93.10172764342347,Pd-Ti
d-block,Sc-Re-O,Sc,Re,O,Sc6ReO12_13191_POSCAR,-0.0828528051499394,8.7849644326,-0.13768628620727,-0.0548334810573306,8.1791048166,14.8435605931,35,local_max_drop,mp-13191,Sc6ReO12,,,,,,,,,,19,221.19440967354475,11.641811035449722,152.35008222563582,0.6887609973981055,68.87609973981054,Re-Sc
d-block,Sc-Rh-O,Sc,Rh,O,ScRhO3_1188449_POSCAR,-0.1046654221706847,7.1719592,-0.22146456236507,-0.1167991401943853,6.6596764,12.5509286,35,local_max_drop,mp-1188449,ScRhO3,,,,,,,,,,20,215.03220185571337,10.751610092785668,144.7440811605749,0.6731274660792349,67.31274660792349,Rh-Sc
d-block,Sc-Ta-O,Sc,Ta,O,Sc3TaO7_674341_POSCAR,-0.0878286119594319,11.2360693285,-0.15655440797967,-0.068725796020238,10.4611679955,18.9850826585,35,local_max_drop,mp-674341,Sc3TaO7,,,,,,,,,,22,251.09035044374463,11.413197747442938,181.4958562109379,0.7228308690086479,72.28308690086479,Sc-Ta
d-block,Sc-Ti-O,Sc,Ti,O,ScTiO3_1101375_POSCAR,-0.0585259696980869,6.7354884374,-0.089888646345503,-0.031362676647416,6.2709719935,11.380652877,35,local_max_drop,mp-1101375,ScTiO3,,,,,,,,,,10,113.4790729440171,11.347907294401711,82.69918448213282,0.7287615446323835,72.87615446323835,Sc-Ti
d-block,Sc-V-O,Sc,V,O,Sc2V2O7_756234_POSCAR,-0.0950337817835723,8.7106893199,-0.16441218932916,-0.0693784075455876,7.8095835282,14.7180612647,35,local_max_drop,mp-756234,Sc2V2O7,,,,,,,,,,22,236.0234852660892,10.72834023936769,159.18764972762867,0.6744568217360362,67.44568217360361,Sc-V
d-block,Sc-Y-O,Sc,Y,O,YScO3_768479_POSCAR,-0.0574528091625825,5.2063553115,-0.088719426961638,-0.0312666177990554,4.4882373375,8.7969451815,35,local_max_drop,mp-768479,YScO3,,,,,,,,,,10,138.9410538198502,13.89410538198502,105.8464391537824,0.7618082362540737,76.18082362540737,Sc-Y
d-block,Sc-Y-S,Sc,Y,S,YScS3_7792_POSCAR,-0.070173648863559,8.941633204,-0.15381192902546,-0.0836382801619009,7.664257032,15.647858107,35,local_max_drop,mp-7792,YScS3,,,,,,,,,,20,426.5956187539359,21.329780937696796,255.43033229277157,0.5987645467125766,59.87645467125766,Sc-Y
d-block,Sc-Zr-O,Sc,Zr,O,Zr9ScO20_674976_POSCAR,-0.1224190822048944,8.9594680829,-0.22980242138902,-0.1073833391841255,8.3415737324,15.1384115884,35,local_max_drop,mp-674976,Zr9ScO20,,,,,,,,,,30,347.392920845739,11.5797640281913,246.70841238441423,0.7101710990074146,71.01710990074146,Sc-Zr
d-block,Ti-V-O,Ti,V,O,TiVO3_1216763_POSCAR,-0.0542922470262128,6.3334166101,-0.088170129133215,-0.0338778821070021,5.6782355814,10.7012901343,35,local_max_drop,mp-1216763,TiVO3,,,,,,,,,,10,103.87320070201714,10.387320070201714,71.54508124047821,0.6887732423468959,68.87732423468958,Ti-V
d-block,Ti-V-S,Ti,V,S,TiVS2_1216761_POSCAR,-0.0528381330580146,4.8112624,-0.090134683444239,-0.0372965503862243,4.4794512,8.1293744,35,local_max_drop,mp-1216761,TiVS2,,,,,,,,,,8,115.8805663522244,14.485070794028047,83.71571171144997,0.7224309851661594,72.24309851661594,Ti-V
d-block,Ti-W-O,Ti,W,O,Ti7_WO5_6_851115_POSCAR,-0.0608393278510026,7.5921778585,-0.15136909560329,-0.0905297677522873,7.330378622,12.8281625885,35,local_max_drop,mp-851115,Ti7(WO5)6,,,,,,,,,,43,557.0634619101605,12.95496423046885,263.08135866374363,0.4722646101426979,47.2264610142698,Ti-W
d-block,Ti-Y-O,Ti,Y,O,YTiO3_1443298_POSCAR,-0.0606118817541705,5.1068422175,-0.094752296236224,-0.0341404144820534,4.4024501875,8.6288023675,35,local_max_drop,mp-1443298,YTiO3,,,,,,,,,,10,130.09900553526666,13.009900553526666,99.00195595916144,0.7609739640348322,76.09739640348322,Ti-Y
d-block,Ti-Y-S,Ti,Y,S,Y_TiS2_2_1045465_POSCAR,-0.060156134020461,8.9824294522,-0.11995088550134,-0.0597947514808789,8.0200262966,15.7192515413,35,local_max_drop,mp-1045465,Y(TiS2)2,,,,,,,,,,14,274.591156457463,19.613654032675928,164.8833488310066,0.6004685327750121,60.046853277501214,Ti-Y
d-block,Ti-Zn-O,Ti,Zn,O,Ti2ZnO4_1047325_POSCAR,-0.0618670870880153,7.032896892,-0.13102420275706,-0.0691571156690446,6.781722003,12.307569561,35,local_max_drop,mp-1047325,Ti2ZnO4,,,,,,,,,,14,142.1189133960161,10.151350956858291,93.47563477650432,0.6577283244210664,65.77283244210665,Ti-Zn
d-block,Ti-Zn-S,Ti,Zn,S,Ti9ZnS16_531696_POSCAR,-0.1661361134571742,19.4878866,-0.35996987180282,-0.1938337583456457,18.79189065,34.10380155,35,local_max_drop,mp-531696,Ti9ZnS16,,,,,,,,,,52,968.8581551443516,18.63188759892984,479.2130811961598,0.4946163467290639,49.4616346729064,Ti-Zn
d-block,Ti-Zr-O,Ti,Zr,O,ZrTi2O_1215204_POSCAR,-0.0724993694301322,6.728607074,-0.096983062831276,-0.0244836934011437,6.0076848875,11.7750623795,35,local_max_drop,mp-1215204,ZrTi2O,,,,,,,,,,4,59.25028723865107,14.812571809662767,57.96812729010244,0.9783602745521842,97.83602745521844,Ti-Zr
